Year,Country,GearCode,Tonnage,MainSpecies,Divcode,Code,Effort,Month_NK,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,DateCreated
2007,34,10,6,99,35,116,1,0,0,0,0,0,0,0,0,1,1,1,0,0,29-Mar-11
2007,34,10,6,99,35,101,1,0,0,0,0,0,11,1,0,0,1,0,0,0,29-Mar-11
2007,34,10,6,99,35,186,1,0,0,0,0,0,0,0,0,0,1,1,0,0,29-Mar-11
2007,34,10,6,99,35,103,1,0,0,0,0,0,43,11,0,0,0,0,0,0,29-Mar-11
2007,34,10,6,99,35,132,1,0,0,0,0,0,0,0,0,0,0,1,0,0,29-Mar-11
2007,34,10,6,99,35,479,1,0,0,0,0,0,0,3,0,29,23,31,0,0,29-Mar-11
2009,34,10,5,13,11,1,1,0,0,0,0,0,0,0,0,0,151,0,0,0,15-Apr-11
2009,34,10,5,13,11,2,1,0,0,0,0,0,0,0,0,0,8,0,0,0,15-Apr-11
2009,34,10,5,13,11,3,1,0,0,0,0,0,0,0,0,0,8,0,0,0,15-Apr-11
2009,34,10,5,13,11,118,1,0,0,0,0,0,0,0,0,0,86,0,0,0,15-Apr-11
2009,34,10,6,13,11,1,1,0,0,0,0,0,0,0,0,100,19,484,270,0,15-Apr-11
2009,34,10,6,13,11,2,1,0,0,0,0,0,0,0,0,6,2,27,13,0,15-Apr-11
2009,34,10,6,13,11,3,1,0,0,0,0,0,0,0,0,6,2,32,16,0,15-Apr-11
2009,34,10,6,13,11,118,1,0,0,0,0,0,0,0,0,54,19,182,168,0,15-Apr-11
2009,34,10,6,13,11,479,1,0,0,0,0,0,0,0,0,0,0,4,5,0,15-Apr-11
2009,34,10,6,13,12,1,1,0,0,0,0,0,0,0,0,0,0,17,0,0,15-Apr-11
2009,34,10,6,13,12,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15-Apr-11
2009,34,10,6,13,12,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15-Apr-11
2009,34,10,6,13,12,118,1,0,0,0,0,0,0,0,0,0,0,8,0,0,15-Apr-11
2009,34,10,6,13,13,1,1,0,0,0,0,0,0,0,0,98,162,31,0,0,15-Apr-11
2009,34,10,6,13,13,2,1,0,0,0,0,0,0,0,0,8,12,2,0,0,15-Apr-11
2009,34,10,6,13,13,3,1,0,0,0,0,0,0,0,0,9,14,2,0,0,15-Apr-11
2009,34,10,6,13,13,118,1,0,0,0,0,0,0,0,0,63,79,12,0,0,15-Apr-11
2009,34,10,5,13,14,1,1,0,0,0,0,0,0,0,0,54,129,0,0,0,15-Apr-11
2009,34,10,5,13,14,2,1,0,0,0,0,0,0,0,0,3,7,0,0,0,15-Apr-11
2009,34,10,5,13,14,3,1,0,0,0,0,0,0,0,0,3,8,0,0,0,15-Apr-11
2009,34,10,5,13,14,118,1,0,0,0,0,0,0,0,0,28,76,0,0,0,15-Apr-11
2009,34,10,6,13,14,1,1,0,0,0,0,0,0,0,0,354,561,143,310,0,15-Apr-11
2009,34,10,6,13,14,2,1,0,0,0,0,0,0,0,0,19,32,10,17,0,15-Apr-11
2009,34,10,6,13,14,3,1,0,0,0,0,0,0,0,0,21,35,10,20,0,15-Apr-11
2009,34,10,6,13,14,118,1,0,0,0,0,0,0,0,0,242,284,39,234,0,15-Apr-11
2009,34,10,6,13,14,169,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15-Apr-11
2009,34,10,6,13,14,191,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15-Apr-11
2009,34,10,7,13,32,1,1,0,0,0,34,420,56,0,0,0,0,0,0,0,15-Apr-11
2009,34,10,7,13,32,2,1,0,0,0,4,23,4,0,0,0,0,0,0,0,15-Apr-11
2000,9,90,2,99,37,106,9,0,0,0,0,0,31,0,0,1,1,0,0,0,16-May-01
2000,9,12,5,1,37,102,9,0,1,0,0,0,0,0,0,0,0,1,6,1,16-May-01
2000,9,12,5,1,37,106,9,0,0,0,0,0,0,0,0,0,0,2,2,0,16-May-01
2000,9,12,5,1,37,112,9,0,0,0,3,0,0,0,0,0,0,2,5,0,16-May-01
2000,9,12,5,1,37,114,9,0,0,0,6,0,0,0,0,0,0,0,0,0,16-May-01
2000,9,12,5,1,37,186,9,0,3,5,9,0,0,0,0,0,0,0,0,0,16-May-01
2000,9,12,5,3,37,101,9,0,0,0,0,3,0,0,0,0,0,0,0,0,16-May-01
2000,9,12,5,3,37,103,9,0,0,0,0,192,0,0,0,0,0,0,0,0,16-May-01
2000,9,12,5,3,37,114,9,0,0,0,0,1,0,0,0,0,0,0,0,0,16-May-01
2000,9,12,5,3,37,118,9,0,0,0,0,2,0,0,0,0,0,0,0,0,16-May-01
2000,9,12,5,3,37,186,9,0,0,0,0,3,0,0,0,0,0,0,0,0,16-May-01
2000,9,12,5,1,37,101,9,0,773,806,880,0,0,0,0,0,41,516,436,352,16-May-01
2000,9,90,2,99,37,103,9,0,0,0,0,0,2,0,0,0,0,0,0,0,16-May-01
2000,9,90,2,99,37,610,9,0,0,0,0,133,125,153,100,0,0,0,0,0,16-May-01
2000,9,90,2,99,37,112,9,0,0,0,0,0,0,1,4,9,7,9,0,0,16-May-01
2000,9,90,2,99,37,116,9,0,0,0,0,0,0,1,2,0,0,0,3,0,16-May-01
2000,9,90,2,99,37,204,9,0,0,0,0,0,0,0,2,11,7,6,0,0,16-May-01
2000,9,90,2,99,37,154,9,0,0,0,0,38,319,170,9,0,0,0,0,0,16-May-01
2000,9,90,2,99,37,186,9,0,0,0,0,0,0,0,0,103,2,8,1,0,16-May-01
2000,9,90,2,99,37,318,9,0,0,0,0,0,0,1,0,0,0,0,0,0,16-May-01
2000,9,90,2,99,37,462,9,0,0,0,0,0,0,0,2,11,0,0,0,0,16-May-01
2000,9,90,2,99,37,479,9,0,0,0,0,0,3,1,3,3,1,8,2,0,16-May-01
2000,9,90,2,99,37,535,9,0,0,0,0,0,0,0,0,0,0,0,2,0,16-May-01
2000,9,90,2,99,37,552,9,0,0,0,0,0,0,0,0,1,8,0,0,0,16-May-01
2000,9,90,2,99,37,589,9,0,0,0,0,0,0,0,24,85,67,29,0,0,16-May-01
2000,9,90,2,99,37,101,9,0,0,0,0,0,10,16,206,224,197,127,90,0,16-May-01
2000,31,12,6,13,33,3,1,0,0,0,0,0,0,0,14,0,37,0,0,0,22-May-01
2000,31,12,6,13,32,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,22-May-01
2000,31,12,6,13,32,118,1,0,0,0,0,0,0,0,0,0,0,9,0,0,22-May-01
2000,31,19,5,72,32,2,1,0,0,0,2,0,0,0,3,0,1,0,0,0,22-May-01
2000,31,19,5,72,32,3,1,0,0,0,4,0,0,0,3,0,1,0,0,0,22-May-01
2000,31,19,5,72,32,632,1,0,0,0,1,0,0,0,16,0,3,0,0,0,22-May-01
2000,31,19,6,72,32,2,1,0,0,0,0,0,0,0,9,0,0,0,0,0,22-May-01
2000,31,19,6,72,32,3,1,0,0,0,0,0,0,0,11,0,0,0,0,0,22-May-01
2000,31,12,6,13,32,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,22-May-01
2000,31,12,6,13,33,2,1,0,0,0,0,0,0,0,14,0,37,0,0,0,22-May-01
2000,31,19,6,72,33,632,1,0,0,0,0,115,368,404,294,261,214,151,421,11,22-May-01
2000,31,12,6,13,33,103,1,0,0,0,0,0,0,0,12,0,1,0,0,0,22-May-01
2000,31,12,6,13,33,118,1,0,0,0,0,0,0,0,60,0,146,0,0,0,22-May-01
2000,31,19,5,72,33,2,1,0,0,0,12,19,18,25,23,20,26,7,0,0,22-May-01
2000,31,19,5,72,33,3,1,0,0,0,15,22,19,25,24,20,28,9,0,0,22-May-01
2000,31,19,5,72,33,632,1,0,0,0,80,118,84,210,166,81,104,23,0,0,22-May-01
2000,31,19,6,72,33,2,1,0,0,0,0,15,51,42,37,47,36,28,48,3,22-May-01
2000,31,19,6,72,33,3,1,0,0,0,0,19,52,47,37,48,39,31,52,3,22-May-01
2000,31,19,6,72,32,632,1,0,0,0,0,0,0,0,44,0,0,0,0,0,22-May-01
2000,4,12,6,72,33,632,1,0,0,0,0,0,0,0,0,4,40,2,0,0,08-Jun-01
2000,4,12,6,72,33,3,1,0,0,0,0,0,0,0,0,2,12,8,0,0,08-Jun-01
2000,4,12,6,72,33,2,1,0,0,0,0,0,0,0,0,1,12,2,0,0,08-Jun-01
2000,4,12,6,72,33,1,1,0,0,0,0,0,0,0,0,17,165,10,0,0,08-Jun-01
2000,14,12,7,13,32,3,1,0,31,26,16,0,0,0,0,0,0,0,0,0,17-Apr-01
2000,14,12,4,13,32,2,1,0,30,23,31,23,28,20,0,0,0,0,0,19,17-Apr-01
2000,14,12,4,13,32,3,1,0,30,23,31,23,28,20,0,0,0,0,0,19,17-Apr-01
2000,14,12,4,13,32,103,1,0,10,8,14,12,15,7,0,0,0,0,0,5,17-Apr-01
2000,14,12,4,13,32,112,1,0,0,0,0,0,0,0,0,0,0,0,0,5,17-Apr-01
2000,14,12,4,13,32,114,1,0,0,0,0,0,0,0,0,0,0,0,0,3,17-Apr-01
2000,14,12,4,13,32,118,1,0,283,232,332,295,332,184,0,0,0,0,0,110,17-Apr-01
2000,14,12,4,13,32,120,1,0,1,0,0,1,1,0,0,0,0,0,0,0,17-Apr-01
2000,14,12,4,13,32,129,1,0,12,8,14,17,20,1,0,0,0,0,0,0,17-Apr-01
2000,14,12,4,13,32,168,1,0,4,3,5,5,6,4,0,0,0,0,0,0,17-Apr-01
2000,14,12,4,13,32,199,1,0,0,0,0,0,0,0,0,0,0,0,0,6,17-Apr-01
2000,14,12,4,13,32,469,1,0,1,1,3,5,6,1,0,0,0,0,0,0,17-Apr-01
2000,14,12,4,13,32,1,1,0,479,350,542,404,546,383,0,0,0,0,0,290,17-Apr-01
2000,14,12,7,13,32,2,1,0,31,26,16,0,0,0,0,0,0,0,0,0,17-Apr-01
2000,14,12,4,3,33,129,1,0,0,0,0,1,0,0,0,0,0,0,0,0,17-Apr-01
2000,14,12,7,13,32,103,1,0,12,14,10,0,0,0,0,0,0,0,0,0,17-Apr-01
2000,14,12,7,13,32,112,1,0,6,7,3,0,0,0,0,0,0,0,0,0,17-Apr-01
2000,14,12,7,13,32,114,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17-Apr-01
2000,14,12,7,13,32,118,1,0,267,289,187,0,0,0,0,0,0,0,0,0,17-Apr-01
2000,14,12,7,13,32,199,1,0,8,7,4,0,0,0,0,0,0,0,0,0,17-Apr-01
2000,14,12,7,13,32,469,1,0,3,2,2,0,0,0,0,0,0,0,0,0,17-Apr-01
2000,14,12,4,3,33,1,1,0,0,0,0,12,0,0,0,0,0,0,0,0,16-May-01
2000,14,12,4,3,33,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,17-Apr-01
2000,14,12,4,3,33,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,17-Apr-01
2000,14,12,4,3,33,103,1,0,0,0,0,31,0,0,0,0,0,0,0,0,17-Apr-01
2000,14,12,4,3,33,118,1,0,0,0,0,1,0,0,0,0,0,0,0,0,17-Apr-01
2000,14,12,7,13,32,1,1,0,447,416,293,0,0,0,0,0,0,0,0,0,17-Apr-01
2000,5,12,0,72,33,112,9,0,0,0,0,0,0,0,1,0,0,0,0,0,12-Jun-01
2000,5,12,0,72,33,632,9,0,0,0,314,541,577,920,693,911,948,918,1110,275,12-Jun-01
2000,5,50,0,13,11,118,9,0,0,0,0,0,0,0,0,0,23,28,0,0,12-Jun-01
2000,5,12,0,72,33,479,9,0,0,0,1,0,0,0,1,0,0,0,0,0,12-Jun-01
2000,5,50,0,13,14,118,9,0,0,0,0,0,0,0,0,0,27,38,16,0,12-Jun-01
2000,5,12,0,13,32,168,9,0,0,0,1,2,3,1,1,0,0,1,0,0,12-Jun-01
2000,5,50,0,13,14,168,9,0,0,0,0,0,0,0,0,0,3,2,2,0,12-Jun-01
2000,5,50,0,13,11,479,9,0,0,0,0,0,0,0,0,0,8,0,0,0,12-Jun-01
2000,5,12,0,72,33,168,9,0,0,0,1,1,1,1,2,0,0,1,0,0,12-Jun-01
2000,5,12,0,72,33,118,9,0,0,0,76,88,98,47,123,0,0,58,0,0,12-Jun-01
2000,5,12,0,13,32,112,9,0,0,0,0,1,0,0,0,0,0,0,0,0,12-Jun-01
2000,5,12,0,13,32,118,9,0,0,0,48,208,109,49,48,0,0,62,0,0,12-Jun-01
2000,5,12,0,13,14,118,9,0,0,0,0,0,0,0,0,0,0,0,66,0,12-Jun-01
2000,5,12,0,13,11,118,9,0,0,0,0,0,0,0,0,0,0,14,31,0,12-Jun-01
2000,5,50,0,13,14,479,9,0,0,0,0,0,0,0,0,0,1,1,0,0,12-Jun-01
2000,5,12,0,72,32,632,9,0,0,0,0,0,0,0,33,0,5,3,1,0,12-Jun-01
2000,10,15,0,3,16,103,1,0,0,0,0,0,0,0,0,2107,1885,483,0,0,18-Sep-01
2000,10,15,0,3,16,3,1,0,0,0,0,0,0,0,0,107,102,31,0,0,18-Sep-01
2000,10,15,0,3,16,2,1,0,0,0,0,0,0,0,0,77,70,24,0,0,18-Sep-01
2000,10,15,0,3,16,1,1,0,0,0,0,0,0,0,0,1858,1698,571,0,0,18-Sep-01
2000,34,12,7,13,32,2,1,0,0,5,57,40,31,0,0,0,0,0,0,7,19-Sep-01
2000,34,12,6,99,33,2,1,0,3,2,37,25,51,25,37,21,129,147,67,8,19-Sep-01
2000,34,12,6,13,32,101,1,0,0,0,0,0,2,0,0,0,0,0,0,0,19-Sep-01
2000,34,12,6,13,32,103,1,0,4,42,35,8,19,0,0,0,0,0,0,0,19-Sep-01
2000,34,12,6,13,32,112,1,0,2,12,13,7,19,0,0,0,0,0,0,0,19-Sep-01
2000,34,12,6,13,32,114,1,0,1,2,2,2,5,0,0,0,0,0,0,0,19-Sep-01
2000,34,12,6,13,32,118,1,0,232,601,462,366,458,0,0,0,0,0,0,0,19-Sep-01
2000,34,12,6,13,32,169,1,0,0,0,1,12,54,0,0,0,0,0,0,0,19-Sep-01
2000,34,12,6,13,32,479,1,0,1,1,3,1,5,0,0,0,0,0,0,0,19-Sep-01
2000,34,12,6,13,32,499,1,0,0,0,0,0,7,0,0,0,0,0,0,0,19-Sep-01
2000,34,12,6,72,32,2,1,0,0,0,0,0,0,0,7,0,0,0,0,0,19-Sep-01
2000,34,12,6,72,32,3,1,0,0,0,0,0,0,0,9,0,0,0,0,0,19-Sep-01
2000,34,12,6,72,32,118,1,0,0,0,0,0,0,0,3,0,0,0,0,0,19-Sep-01
2000,34,12,6,72,32,169,1,0,0,0,0,0,0,0,2,0,0,0,0,0,19-Sep-01
2000,34,12,6,13,32,2,1,0,23,64,45,31,47,0,0,0,0,0,0,0,19-Sep-01
2000,34,12,7,13,32,118,1,0,0,27,318,373,278,0,0,0,0,0,0,6,19-Sep-01
2000,34,12,7,13,13,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,19-Sep-01
2000,34,12,5,72,33,112,1,0,0,0,0,0,0,6,0,0,0,17,21,4,19-Sep-01
2000,34,12,5,72,33,3,1,0,0,0,0,18,45,52,43,37,50,80,61,14,19-Sep-01
2000,34,12,5,72,33,2,1,0,0,0,0,15,38,43,36,31,42,67,51,12,19-Sep-01
2000,34,12,7,13,32,499,1,0,0,0,3,3,0,0,0,0,0,0,0,0,19-Sep-01
2000,34,12,6,72,32,499,1,0,0,0,0,0,0,0,3,0,0,0,0,0,19-Sep-01
2000,34,12,7,13,32,169,1,0,0,0,22,42,69,0,0,0,0,0,0,0,19-Sep-01
2000,34,12,6,72,32,632,1,0,0,0,0,0,0,0,67,0,0,0,0,0,19-Sep-01
2000,34,12,7,13,32,114,1,0,0,0,1,0,1,0,0,0,0,0,0,0,19-Sep-01
2000,34,12,7,13,32,112,1,0,0,0,4,0,2,0,0,0,0,0,0,0,19-Sep-01
2000,34,12,7,13,32,105,1,0,0,0,1,0,0,0,0,0,0,0,0,0,19-Sep-01
2000,34,12,7,13,32,103,1,0,0,0,21,15,11,0,0,0,0,0,0,1,19-Sep-01
2000,34,12,7,13,32,3,1,0,0,6,68,48,37,0,0,0,0,0,0,8,19-Sep-01
2000,34,15,6,3,16,103,1,0,0,0,0,0,0,0,224,1615,823,559,0,0,19-Sep-01
2000,34,12,7,13,32,479,1,0,0,0,2,0,0,0,0,0,0,0,0,0,19-Sep-01
2000,34,12,7,13,14,168,1,0,0,0,0,0,0,2,0,0,1,0,0,0,19-Sep-01
2000,34,12,7,13,13,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,19-Sep-01
2000,34,12,7,13,13,118,1,0,0,0,0,0,0,0,0,0,0,5,0,0,19-Sep-01
2000,34,51,5,13,13,2,1,0,0,0,0,0,0,0,5,5,0,0,0,0,19-Sep-01
2000,34,51,5,13,13,3,1,0,0,0,0,0,0,0,6,6,0,0,0,0,19-Sep-01
2000,34,51,5,13,13,118,1,0,0,0,0,0,0,0,14,13,0,0,0,0,19-Sep-01
2000,34,51,5,13,13,120,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19-Sep-01
2000,34,51,5,13,13,168,1,0,0,0,0,0,0,0,6,4,0,0,0,0,19-Sep-01
2000,34,12,6,13,14,2,1,0,0,0,0,0,0,0,0,0,0,19,29,8,19-Sep-01
2000,34,12,6,13,14,3,1,0,0,0,0,0,0,0,0,0,0,19,30,9,19-Sep-01
2000,34,12,6,13,14,118,1,0,0,0,0,0,0,0,0,0,0,76,121,32,19-Sep-01
2000,34,12,6,13,14,168,1,0,0,0,0,0,0,0,0,0,0,2,3,2,19-Sep-01
2000,34,12,6,13,14,189,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19-Sep-01
2000,34,12,7,13,14,2,1,0,0,0,0,0,0,20,0,5,30,19,0,0,19-Sep-01
2000,34,12,6,13,32,3,1,0,28,77,54,37,56,0,0,0,0,0,0,0,19-Sep-01
2000,34,51,5,13,14,120,1,0,0,0,0,0,0,0,1,1,0,0,0,0,19-Sep-01
2000,34,15,6,3,16,3,1,0,0,0,0,0,0,0,19,88,52,44,0,0,19-Sep-01
2000,34,15,6,3,16,2,1,0,0,0,0,0,0,0,19,79,46,39,0,0,19-Sep-01
2000,34,15,5,3,16,103,1,0,0,0,0,0,0,0,9,894,582,424,0,0,19-Sep-01
2000,34,15,5,3,16,3,1,0,0,0,0,0,0,0,1,24,24,16,0,0,19-Sep-01
2000,34,15,5,3,16,2,1,0,0,0,0,0,0,0,1,20,18,13,0,0,19-Sep-01
2000,34,12,7,13,14,3,1,0,0,0,0,0,0,24,0,5,32,19,0,0,19-Sep-01
2000,34,51,5,13,14,168,1,0,0,0,0,0,0,0,44,9,0,0,0,0,19-Sep-01
2000,34,12,7,13,14,118,1,0,0,0,0,0,0,61,0,31,216,102,0,0,19-Sep-01
2000,34,51,5,13,14,118,1,0,0,0,0,0,0,0,98,23,0,0,0,0,19-Sep-01
2000,34,51,5,13,14,3,1,0,0,0,0,0,0,0,34,11,0,0,0,0,19-Sep-01
2000,34,51,5,13,14,2,1,0,0,0,0,0,0,0,28,9,0,0,0,0,19-Sep-01
2000,34,12,7,13,14,499,1,0,0,0,0,0,0,3,0,0,9,6,0,0,19-Sep-01
2000,34,12,7,13,14,479,1,0,0,0,0,0,0,4,0,0,0,0,0,0,19-Sep-01
2000,34,12,6,99,33,3,1,0,4,2,44,30,61,30,44,25,155,176,80,10,19-Sep-01
2000,34,51,5,13,14,189,1,0,0,0,0,0,0,0,3,1,0,0,0,0,19-Sep-01
2000,34,8,7,4,46,103,1,0,0,0,0,0,2,2,1,0,0,0,0,0,19-Sep-01
2000,34,12,5,72,33,632,1,0,0,0,0,39,119,346,250,271,151,332,213,53,19-Sep-01
2000,34,12,6,3,35,101,1,0,0,0,2,0,1,8,0,2,4,3,0,0,19-Sep-01
2000,34,12,6,3,35,103,1,0,0,0,84,0,292,1089,384,115,111,158,0,0,19-Sep-01
2000,34,12,6,3,35,105,1,0,0,0,0,0,0,103,5,0,0,0,0,0,19-Sep-01
2000,34,12,6,3,35,112,1,0,0,0,3,0,6,65,4,2,5,4,0,0,19-Sep-01
2000,34,12,6,3,35,114,1,0,0,0,1,0,2,26,2,1,2,2,0,0,19-Sep-01
2000,34,12,6,3,35,116,1,0,0,0,1,0,2,27,1,1,2,4,0,0,19-Sep-01
2000,34,12,6,3,35,118,1,0,0,0,9,0,0,13,4,1,1,0,0,0,19-Sep-01
2000,34,12,6,3,35,120,1,0,0,0,0,0,0,2,0,0,0,0,0,0,19-Sep-01
2000,34,12,6,3,35,169,1,0,0,0,0,0,1,2,0,0,0,0,0,0,19-Sep-01
2000,34,12,6,3,35,479,1,0,0,0,1,0,26,390,33,0,50,1,0,0,19-Sep-01
2000,34,12,6,3,35,499,1,0,0,0,0,0,7,10,0,0,0,0,0,0,19-Sep-01
2000,34,8,7,4,46,2,1,0,0,0,0,0,17,19,20,2,0,0,0,0,19-Sep-01
2000,34,12,6,3,35,2,1,0,0,0,4,0,15,72,23,5,4,4,0,0,19-Sep-01
2000,34,8,7,4,46,504,1,0,0,0,0,0,0,0,12,0,0,0,0,0,19-Sep-01
2000,34,8,7,4,47,312,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19-Sep-01
2000,34,8,7,4,47,118,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19-Sep-01
2000,34,8,7,4,47,105,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19-Sep-01
2000,34,8,7,4,47,104,1,0,0,0,0,5,254,102,0,0,0,0,0,0,19-Sep-01
2000,34,8,7,4,47,103,1,0,0,0,0,0,7,0,0,0,0,0,0,0,19-Sep-01
2000,34,8,7,4,46,3,1,0,0,0,0,0,20,23,24,2,0,0,0,0,19-Sep-01
2000,34,8,7,4,47,2,1,0,0,0,0,1,11,5,0,0,0,0,0,0,19-Sep-01
2000,34,8,7,4,46,102,1,0,0,0,0,0,1,0,1,0,0,0,0,0,19-Sep-01
2000,34,8,7,4,46,312,1,0,0,0,0,0,2,2,0,0,0,0,0,0,19-Sep-01
2000,34,8,7,4,46,202,1,0,0,0,0,0,1,3,0,0,0,0,0,0,19-Sep-01
2000,34,8,7,4,46,112,1,0,0,0,0,0,0,0,2,0,0,0,0,0,19-Sep-01
2000,34,8,7,4,46,105,1,0,0,0,0,0,4,2,2,0,0,0,0,0,19-Sep-01
2000,34,8,7,4,46,104,1,0,0,0,0,0,451,591,253,23,0,0,0,0,19-Sep-01
2000,34,12,6,12,34,479,1,0,0,0,0,0,0,0,0,0,0,0,0,16,19-Sep-01
2000,34,8,7,4,47,3,1,0,0,0,0,1,13,7,0,0,0,0,0,0,19-Sep-01
2000,34,12,6,99,34,101,1,0,0,0,0,0,0,3,0,8,33,56,3,0,19-Sep-01
2000,34,12,6,99,33,101,1,0,0,0,0,0,2,0,0,0,1,2,1,0,19-Sep-01
2000,34,12,6,99,33,103,1,0,0,0,76,0,162,0,111,119,631,670,95,0,19-Sep-01
2000,34,12,6,99,33,112,1,0,0,0,0,0,7,0,0,0,0,0,0,0,19-Sep-01
2000,34,12,6,99,33,114,1,0,0,0,2,0,3,0,0,0,0,0,0,0,19-Sep-01
2000,34,12,6,99,33,118,1,0,7,14,26,0,14,0,0,5,7,8,2,0,19-Sep-01
2000,34,12,6,99,33,189,1,0,0,0,0,0,0,0,0,0,0,1,1,0,19-Sep-01
2000,34,12,6,99,33,169,1,0,0,0,1,0,5,0,0,0,0,0,0,0,19-Sep-01
2000,34,12,6,99,33,479,1,0,0,0,0,0,0,0,0,0,1,3,2,0,19-Sep-01
2000,34,12,6,99,33,632,1,0,88,59,398,313,328,342,371,160,400,401,248,29,19-Sep-01
2000,34,12,7,72,33,2,1,0,0,0,16,29,25,27,25,0,0,0,0,28,19-Sep-01
2000,34,12,7,72,33,3,1,0,0,0,19,35,30,32,30,0,0,0,0,34,19-Sep-01
2000,34,12,7,72,33,118,1,0,0,0,6,7,0,0,0,0,0,0,0,1,19-Sep-01
2000,34,12,7,72,33,632,1,0,0,0,255,387,400,486,422,0,0,0,0,209,19-Sep-01
2000,34,12,6,3,35,3,1,0,0,0,5,0,18,86,28,6,5,5,0,0,19-Sep-01
2000,34,12,6,99,34,118,1,0,0,4,78,0,0,1,3,0,0,0,0,0,19-Sep-01
2000,34,12,6,12,34,116,1,0,0,0,0,0,0,0,0,0,0,0,0,59,19-Sep-01
2000,34,12,6,12,34,101,1,0,0,0,0,0,0,0,0,0,0,0,0,9,19-Sep-01
2000,34,12,6,12,34,3,1,0,0,0,0,0,0,0,0,0,0,0,0,7,19-Sep-01
2000,34,12,6,12,34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,19-Sep-01
2000,34,12,6,99,34,499,1,0,0,0,0,0,0,3,0,3,3,3,0,0,19-Sep-01
2000,34,12,6,99,34,2,1,0,0,2,12,0,7,48,20,14,43,43,4,0,19-Sep-01
2000,34,12,6,99,34,280,1,0,0,0,0,0,0,2,1,0,0,0,0,0,19-Sep-01
2000,34,12,6,99,34,3,1,0,0,2,14,0,8,58,24,17,52,52,5,0,19-Sep-01
2000,34,12,6,99,34,116,1,0,0,0,0,0,0,26,2,7,27,48,2,0,19-Sep-01
2000,34,12,6,99,34,114,1,0,0,0,2,0,0,12,3,4,15,22,1,0,19-Sep-01
2000,34,12,6,99,34,112,1,0,0,1,5,0,1,38,7,8,43,57,3,0,19-Sep-01
2000,34,12,6,99,34,105,1,0,0,0,0,0,0,2,0,0,0,0,0,0,19-Sep-01
2000,34,12,6,99,34,103,1,0,0,0,3,0,8,242,151,0,0,0,0,0,19-Sep-01
2000,34,8,7,4,47,479,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19-Sep-01
2000,34,12,6,99,34,479,1,0,0,0,4,0,38,609,94,174,941,1103,74,0,19-Sep-01
2000,34,12,7,13,32,116,1,0,0,0,0,0,0,0,0,0,0,0,0,3,19-Sep-01
2000,32,12,0,3,33,479,1,0,0,0,0,0,0,0,0,0,0,1,0,0,26-Nov-01
2000,32,12,0,13,32,129,9,0,0,0,0,0,0,0,0,0,0,1,0,0,26-Nov-01
2000,32,12,0,13,32,122,9,0,0,0,0,0,0,0,0,0,0,3,0,0,26-Nov-01
2000,32,12,0,13,32,186,9,0,0,0,0,0,0,0,0,0,0,1,0,0,26-Nov-01
2000,32,12,0,13,32,168,9,0,0,0,0,0,0,0,0,0,0,12,0,0,26-Nov-01
2000,32,12,0,13,32,169,9,0,0,0,0,0,0,0,0,0,0,1,0,0,26-Nov-01
2000,32,12,0,13,32,118,9,0,0,0,0,0,0,0,0,0,0,132,0,0,26-Nov-01
2000,32,12,0,13,32,103,9,0,0,0,0,0,0,0,0,0,0,11,0,0,26-Nov-01
2000,32,12,0,3,33,2,1,0,0,0,0,0,0,0,0,0,0,44,0,0,26-Nov-01
2000,32,12,0,72,32,2,1,0,0,0,0,0,0,0,8,0,15,0,0,0,26-Nov-01
2000,32,12,0,29,34,101,1,0,0,0,0,0,0,0,0,0,2,4,0,0,26-Nov-01
2000,32,12,0,72,33,479,1,0,0,0,0,0,0,0,0,2,3,0,0,0,26-Nov-01
2000,32,12,0,72,33,188,1,0,0,0,0,0,0,0,0,1,3,0,0,0,26-Nov-01
2000,32,12,0,72,33,118,1,0,0,0,0,0,0,0,0,14,18,0,0,0,26-Nov-01
2000,32,12,0,72,33,103,1,0,0,0,0,0,0,0,0,227,338,0,0,0,26-Nov-01
2000,32,12,0,72,33,632,1,0,547,1243,1963,1607,1890,1710,1605,924,654,0,0,0,26-Nov-01
2000,32,12,0,72,33,2,1,0,90,186,234,229,268,111,123,106,94,0,0,0,26-Nov-01
2000,32,12,0,3,33,118,1,0,0,0,0,0,0,0,0,0,0,4,0,0,26-Nov-01
